,Lane,Vehicle Type,Vehicle Class,GVW,Axle Number,Axle Spacing,Axle Weight,Speed,Gap Time,Hour,Minute,Second,Cumulative Gap Time
4773,2.0,HDV,9.0,18677.46335788718,2.0,[315.7193257660185],"[1730.4217907591815, 16947.041567128]",66.2046442369896,3.8701579136371107,1.0,5.0,28.235136789947262,328.23513678994726
4774,2.0,HDV,6.0,27697.995278352755,3.0,"[408.62345318375435, 121.10663327130251]","[9407.817934093022, 5692.666401824321, 12597.510942435414]",78.562991089434,0.21351103926975062,1.0,5.0,28.44864782921701,328.448647829217
4775,2.0,Motorbike,1.0,0.0,0.0,0,0,87.67595999701494,0.14155993128776487,1.0,5.0,28.590207760504768,328.59020776050477
4776,2.0,Motorbike,1.0,0.0,0.0,0,0,68.14765120443519,3.8388711838997107,1.0,5.0,32.429078944404466,332.42907894440447
4777,2.0,HDV,7.0,52595.37626212607,4.0,"[313.49703096476253, 648.5476644163319, 133.38094666231171]","[15729.144813367022, 11157.977537662595, 9076.881983861509, 16631.37192723495]",68.11553441940563,1.962918006641478,1.0,5.0,34.39199695104594,334.39199695104594
4778,2.0,Motorbike,1.0,0.0,0.0,0,0,78.59723353362968,7.0329199510085285,1.0,5.0,41.42491690205446,341.42491690205446
4779,2.0,HDV,6.0,4394.311560442067,3.0,"[564.9745391741906, 141.73597763713886]","[1633.664902406162, 861.4740159692951, 1899.1726420666107]",83.39191105040693,1.9859867257161306,1.0,5.0,43.41090362777061,343.4109036277706
4780,2.0,Private Car,2.0,0.0,0.0,0,0,93.75047249963875,0.3446317222766482,1.0,5.0,43.75553535004724,343.75553535004724
4781,2.0,Private Car,2.0,0.0,0.0,0,0,76.9902547993934,0.20071756415198116,1.0,5.0,43.95625291419924,343.95625291419924
4782,2.0,HDV,6.0,18021.930323637993,3.0,"[479.6450992129119, 142.7702955553184]","[7546.124187776387, 6610.434462725415, 3865.371673136191]",72.53018191882441,0.11900034273097876,1.0,5.0,44.07525325693024,344.07525325693024
4783,2.0,Private Car,2.0,0.0,0.0,0,0,55.022651019727704,0.48369910782426434,1.0,5.0,44.558952364754475,344.5589523647545
4784,2.0,Private Car,2.0,0.0,0.0,0,0,113.96555122963828,0.41320993963045394,1.0,5.0,44.97216230438494,344.97216230438494
4785,2.0,HDV,9.0,43684.553766857796,2.0,[477.28629367217445],"[3202.242819870203, 40482.31094698759]",81.0345036034898,2.142861359511703,1.0,5.0,47.115023663896636,347.11502366389664
4786,2.0,Motorbike,1.0,0.0,0.0,0,0,68.14276212943814,2.3237066543709757,1.0,5.0,49.43873031826763,349.43873031826763
4787,2.0,Motorbike,1.0,0.0,0.0,0,0,83.49963942108118,0.07969060640326428,1.0,5.0,49.51842092467092,349.5184209246709
4788,2.0,Private Car,2.0,0.0,0.0,0,0,72.5245963755983,0.4583027394559907,1.0,5.0,49.976723664126894,349.9767236641269
4789,2.0,Private Car,2.0,0.0,0.0,0,0,78.54604022555594,2.2950264779841993,1.0,5.0,52.2717501421111,352.2717501421111
4790,2.0,Private Car,2.0,0.0,0.0,0,0,78.56750249184248,5.459601366997879,1.0,5.0,57.731351509109004,357.731351509109
4791,2.0,Motorbike,1.0,0.0,0.0,0,0,78.57344058497146,3.9281929766284187,1.0,6.0,1.659544485737399,361.6595444857374
4792,2.0,Motorbike,1.0,0.0,0.0,0,0,78.54869426897189,3.970183468423106,1.0,6.0,5.629727954160501,365.6297279541605
4793,2.0,Private Car,2.0,0.0,0.0,0,0,74.73714650160935,2.060797620430378,1.0,6.0,7.690525574590879,367.6905255745909
4794,2.0,Motorbike,1.0,0.0,0.0,0,0,74.75476340233233,7.01359269621274,1.0,6.0,14.704118270803633,374.70411827080363
4795,2.0,Private Car,2.0,0.0,0.0,0,0,78.5294764227197,2.3372972817286493,1.0,6.0,17.04141555253227,377.04141555253227
4796,2.0,Private Car,2.0,0.0,0.0,0,0,85.61101667054353,2.1717600947306703,1.0,6.0,19.213175647262915,379.2131756472629
4797,2.0,Motorbike,1.0,0.0,0.0,0,0,71.23405115377274,0.0,1.0,6.0,19.213175647262915,379.2131756472629
4798,2.0,HDV,8.0,3251.124805285964,3.0,"[554.8067130139103, 157.8118431755707]","[1113.9358520722296, 1127.6490412348214, 1009.5399119789125]",87.71382923189505,0.09746674721998698,1.0,6.0,19.310642394482898,379.3106423944829
4799,2.0,Private Car,2.0,0.0,0.0,0,0,87.71087277696782,12.82052144376271,1.0,6.0,32.131163838245584,392.1311638382456
4800,2.0,Private Car,2.0,0.0,0.0,0,0,65.08511833788205,0.11585282528093367,1.0,6.0,32.247016663526495,392.2470166635265
4801,2.0,HDV,4.0,4620.46826590971,2.0,[368.8608764365378],"[2626.2215001829504, 1994.2467657267591]",78.60180257296588,2.0444055181848353,1.0,6.0,34.29142218171131,394.2914221817113
4802,2.0,Private Car,2.0,0.0,0.0,0,0,71.23383908029653,2.3378777348440294,1.0,6.0,36.62929991655534,396.62929991655534
4803,2.0,HDV,8.0,24057.814839564453,3.0,"[392.6297571227844, 154.71042712237252]","[8292.71093062335, 8152.592723819893, 7612.5111851212105]",71.22176683668307,0.0,1.0,6.0,36.62929991655534,396.62929991655534
4804,2.0,Private Car,2.0,0.0,0.0,0,0,78.52551198759126,5.395634803009195,1.0,6.0,42.024934719564556,402.02493471956456
4805,2.0,HDV,8.0,25145.776711827635,2.0,[469.3388992773601],"[10066.07193722708, 15079.704774600557]",78.51789744567994,3.975528429484836,1.0,6.0,46.00046314904938,406.0004631490494
4806,2.0,HDV,9.0,2106.4036927545862,4.0,"[197.97609385491907, 365.43801341949967, 147.8789316761606]","[487.67410252263136, 721.4802309574793, 702.7533908254597, 194.49596844901563]",85.63252670623471,0.43884582610911527,1.0,6.0,46.4393089751585,406.4393089751585
4807,2.0,HDV,6.0,29167.373527209144,2.0,[620.8753338563907],"[11959.36336841108, 17208.010158798064]",90.74627121935904,3.858401512030332,1.0,6.0,50.29771048718885,410.29771048718885
4808,2.0,Private Car,2.0,0.0,0.0,0,0,15.002259302498826,2.315213961179409,1.0,6.0,52.61292444836823,412.61292444836823
4809,2.0,Private Car,2.0,0.0,0.0,0,0,74.74264198047003,8.426946829290758,1.0,7.0,1.0398712776590173,421.039871277659
4810,2.0,Private Car,2.0,0.0,0.0,0,0,74.65623617393508,0.5004502310940372,1.0,7.0,1.5403215087530384,421.54032150875304
4811,2.0,Private Car,2.0,0.0,0.0,0,0,74.69303785154527,0.1841835754531863,1.0,7.0,1.7245050842062142,421.7245050842062
4812,2.0,HDV,8.0,18828.51385349643,2.0,[522.2744676118673],"[16301.176292679274, 2527.3375608171586]",81.06495557046141,0.47790503781699156,1.0,7.0,2.2024101220231955,422.2024101220232
4813,2.0,Private Car,2.0,0.0,0.0,0,0,74.74694737380734,2.246792582130777,1.0,7.0,4.449202704153947,424.44920270415395
4814,2.0,HDV,7.0,9906.50808970952,4.0,"[355.8813547638476, 383.27144067850173, 264.9739345959937]","[4691.8194920431115, 3325.769829339581, 706.1468283083872, 1182.77194001844]",72.56060788725614,3.8959942043175735,1.0,7.0,8.345196908471507,428.3451969084715
4815,2.0,Private Car,2.0,0.0,0.0,0,0,72.63105258660117,0.38345405001612765,1.0,7.0,8.728650958487663,428.72865095848766
4816,2.0,Private Car,2.0,0.0,0.0,0,0,71.21706215521795,0.32273726345906684,1.0,7.0,9.051388221946752,429.05138822194675
4817,2.0,Motorbike,1.0,0.0,0.0,0,0,71.22428809861043,2.306067245881588,1.0,7.0,11.357455467828345,431.35745546782834
4818,2.0,HDV,9.0,2576.2473486828176,2.0,[255.38138054093494],"[2263.87354631803, 312.3738023647877]",83.41039989767016,12.782729628684473,1.0,7.0,24.140185096512823,444.1401850965128
4819,2.0,Private Car,2.0,0.0,0.0,0,0,69.37597797742195,2.2963630076375265,1.0,7.0,26.436548104150347,446.43654810415035
4820,2.0,HDV,8.0,23862.698577563428,3.0,"[507.52106502749376, 169.93891059086636]","[9773.701832763683, 4750.751924277765, 9338.244820521977]",83.40167952490329,0.29595672814257856,1.0,7.0,26.732504832292932,446.73250483229293
4821,2.0,Private Car,2.0,0.0,0.0,0,0,74.73516944948494,5.419958803868643,1.0,7.0,32.1524636361616,452.1524636361616
4822,2.0,Private Car,2.0,0.0,0.0,0,0,83.44390173650075,0.125708537612676,1.0,7.0,32.278172173774294,452.2781721737743
4823,2.0,Motorbike,1.0,0.0,0.0,0,0,72.50738872930587,1.9329035370702718,1.0,7.0,34.21107571084457,454.21107571084457
4824,2.0,Private Car,2.0,0.0,0.0,0,0,76.9163715159596,0.3435555939135457,1.0,7.0,34.55463130475812,454.5546313047581
4825,2.0,Private Car,2.0,0.0,0.0,0,0,71.23111183463999,3.8853447218844916,1.0,7.0,38.439976026642626,458.4399760266426
4826,2.0,HDV,9.0,3163.1862009210486,4.0,"[193.89756054544029, 388.8043231042128, 147.89008422039757]","[399.5374996060097, 398.2380780072282, 1003.6574183858937, 1361.7532049219171]",81.077015566424,0.19110494158797292,1.0,7.0,38.631080968230606,458.6310809682306
4827,2.0,HDV,8.0,22392.695770078917,3.0,"[502.4695597097325, 111.04119021626727]","[6842.0622755798, 9349.508249760396, 6201.12524473872]",74.7521740382542,30.006359964579527,1.0,8.0,8.637440932810136,488.63744093281014
4828,2.0,Private Car,2.0,0.0,0.0,0,0,68.13127305643317,8.460337969299838,1.0,8.0,17.09777890210995,497.09777890210995
4829,2.0,Private Car,2.0,0.0,0.0,0,0,65.07886965928675,3.8862762379470652,1.0,8.0,20.984055140057023,500.984055140057
4830,2.0,Private Car,2.0,0.0,0.0,0,0,71.24331630943341,6.950843126317887,1.0,8.0,27.934898266374887,507.9348982663749
4831,2.0,Private Car,2.0,0.0,0.0,0,0,87.67878889084194,3.8384628965397165,1.0,8.0,31.773361162914625,511.7733611629146
4832,2.0,HDV,4.0,6497.944560798451,2.0,[342.71403688636246],"[3131.0387920230146, 3366.9057687754366]",68.1336795377093,2.072308930743002,1.0,8.0,33.845670093657645,513.8456700936576
4833,2.0,Private Car,2.0,0.0,0.0,0,0,76.90678158314505,2.1591815900447773,1.0,8.0,36.00485168370244,516.0048516837024
4834,2.0,HDV,8.0,34173.64947521375,2.0,[496.4207552694023],"[31196.217478687868, 2977.431996525883]",81.06343705025633,2.2194361640505593,1.0,8.0,38.224287847752976,518.224287847753
4835,2.0,HDV,8.0,20805.576315373713,2.0,[588.6294402407075],"[18531.989565776676, 2273.5867495970388]",65.08291447790016,0.17748881513290546,1.0,8.0,38.401776662885936,518.4017766628859
4836,2.0,Motorbike,1.0,0.0,0.0,0,0,93.8111231591628,5.4359108160891605,1.0,8.0,43.83768747897511,523.8376874789751
4837,2.0,HDV,5.0,18524.397274775387,2.0,[584.9527055431477],"[10139.741419392434, 8384.655855382955]",78.58184741467505,0.27203556683292246,1.0,8.0,44.10972304580798,524.109723045808
4838,2.0,HDV,7.0,41399.158444578454,5.0,"[294.2780951502542, 710.5928773339748, 143.84994802147224, 127.52347187517145]","[9466.507049975415, 7535.870770214582, 7865.831395332932, 3986.122289913916, 12544.826939141609]",78.56597365720661,2.0506730636896777,1.0,8.0,46.1603961094977,526.1603961094977
4839,2.0,HDV,7.0,56795.23166310553,5.0,"[281.15867251321094, 641.3353055726403, 137.7307208717291, 145.9363509289971]","[12482.884034875342, 15925.689117222139, 3541.9674759427207, 4431.320595331238, 20413.370439734095]",83.46380033112202,0.05733003237053201,1.0,8.0,46.217726141868184,526.2177261418682
4840,2.0,HDV,3.0,7079.175737499505,2.0,[366.4695232696637],"[2957.340711020218, 4121.835026479286]",69.37223482393014,0.21398718923733387,1.0,8.0,46.43171333110547,526.4317133311055
4841,2.0,Private Car,2.0,0.0,0.0,0,0,85.60094783597445,12.814276064339781,1.0,8.0,59.245989395445235,539.2459893954452
4842,2.0,Private Car,2.0,0.0,0.0,0,0,69.35473115329219,0.22154014340504158,1.0,8.0,59.46752953885027,539.4675295388503
4843,2.0,HDV,8.0,26997.65119693374,2.0,[577.538852928524],"[11867.263183477247, 15130.388013456495]",95.91289888622501,3.842881641722631,1.0,9.0,3.3104111805729417,543.3104111805729
4844,2.0,HDV,8.0,25774.799323132145,3.0,"[470.25966100807983, 138.32826575978567]","[8903.207237729743, 5248.243717262185, 11623.348368140216]",83.51252041325773,0.22278127177138748,1.0,9.0,3.5331924523443377,543.5331924523443
4845,2.0,Motorbike,1.0,0.0,0.0,0,0,76.9472668609045,7.061919298174413,1.0,9.0,10.595111750518754,550.5951117505188
4846,2.0,Motorbike,1.0,0.0,0.0,0,0,78.5438537541786,2.024387028094886,1.0,9.0,12.61949877861366,552.6194987786137
4847,2.0,Motorbike,1.0,0.0,0.0,0,0,69.36203686591102,0.1329253556826105,1.0,9.0,12.752424134296234,552.7524241342962
4848,2.0,HDV,9.0,2771.9913349691046,4.0,"[170.2724162293367, 379.6702865177095, 151.88822280682797]","[698.3603939366168, 535.4154770543194, 577.9786244435358, 960.2368395346327]",87.68924025037491,1.955977767045515,1.0,9.0,14.708401901341745,554.7084019013417
4849,2.0,Private Car,2.0,0.0,0.0,0,0,87.68548668467234,2.0508483803797715,1.0,9.0,16.759250281721506,556.7592502817215
4850,2.0,HDV,5.0,8897.871426892889,2.0,[407.58755080385174],"[3636.280613328214, 5261.590813564674]",69.3077510501963,3.885524263133646,1.0,9.0,20.64477454485518,560.6447745448552
4851,2.0,Private Car,2.0,0.0,0.0,0,0,83.42383258277776,3.9475877478583854,1.0,9.0,24.592362292713574,564.5923622927136
4852,2.0,Motorbike,1.0,0.0,0.0,0,0,81.06450191763757,2.228740218410774,1.0,9.0,26.82110251112431,566.8211025111243
4853,2.0,HDV,8.0,24469.034295997266,3.0,"[601.89903867127, 154.7335522272407]","[8296.779077406982, 6238.641567319492, 9933.61365127079]",76.80754859516126,2.245593621929316,1.0,9.0,29.066696133053597,569.0666961330536
4854,2.0,Private Car,2.0,0.0,0.0,0,0,53.01991230093905,14.253709254416991,1.0,9.0,43.3204053874706,583.3204053874706
4855,2.0,Motorbike,1.0,0.0,0.0,0,0,71.21618555263468,1.885009328290349,1.0,9.0,45.20541471576098,585.205414715761
4856,2.0,HDV,9.0,3163.2133430071704,2.0,[257.4168783318917],"[206.47380106543554, 2956.739541941735]",71.21327746707735,0.28399572080949526,1.0,9.0,45.48941043657044,585.4894104365704
4857,2.0,HDV,8.0,22223.587168368937,2.0,[571.4949539708339],"[1593.2027807779696, 20630.384387590966]",76.94342165615944,2.0818239750623904,1.0,9.0,47.57123441163287,587.5712344116329
4858,2.0,Private Car,2.0,0.0,0.0,0,0,76.89132439266669,0.0,1.0,9.0,47.57123441163287,587.5712344116329
4859,2.0,HDV,4.0,1612.3902777863682,2.0,[397.95111388992325],"[1092.4140955189748, 519.9761822673934]",87.7251359215073,2.20132058229258,1.0,9.0,49.772554993925496,589.7725549939255
4860,2.0,Motorbike,1.0,0.0,0.0,0,0,76.9389465296721,0.14589657352456545,1.0,9.0,49.918451567450006,589.91845156745
4861,2.0,HDV,9.0,40317.00335064201,2.0,[306.4182461745809],"[21243.91683968338, 19073.08651095863]",93.8177284853778,2.0774751825995144,1.0,9.0,51.995926750049534,591.9959267500495
4862,2.0,HDV,8.0,26854.573262797843,3.0,"[317.06236574273794, 154.72904817151166]","[7407.427741526128, 10665.783851169057, 8781.361670102657]",61.05114993112758,0.21129917884180277,1.0,9.0,52.207225928891376,592.2072259288914
4863,2.0,HDV,5.0,11709.260809707239,2.0,[546.8260928375676],"[6462.426368823281, 5246.8344408839575]",83.42182493606707,0.14315902446886167,1.0,9.0,52.350384953360276,592.3503849533603
4864,2.0,HDV,8.0,21325.93282666236,3.0,"[140.05718307285946, 156.76045907234197]","[10563.011294149468, 5570.895540803382, 5192.025991709514]",71.23147685080819,14.265166700192365,1.0,10.0,6.615551653552643,606.6155516535526
4865,2.0,Private Car,2.0,0.0,0.0,0,0,69.34730242189998,0.33862245966554655,1.0,10.0,6.954174113218187,606.9541741132182
4866,2.0,HDV,8.0,16799.516174323016,3.0,"[523.6575522583379, 146.5755510585332]","[6391.561976561331, 5180.903428932459, 5227.050768829227]",74.78081714454622,8.47213766237795,1.0,10.0,15.426311775596105,615.4263117755961
4867,2.0,Private Car,2.0,0.0,0.0,0,0,74.80198034152801,2.0935345277100326,1.0,10.0,17.519846303306167,617.5198463033062
4868,2.0,HDV,9.0,27175.004301441037,2.0,[246.2487418380635],"[22836.41230705794, 4338.591994383095]",74.67939383678763,2.108700183534383,1.0,10.0,19.628546486840605,619.6285464868406
4869,2.0,Private Car,2.0,0.0,0.0,0,0,93.74984225788401,0.16688041557931563,1.0,10.0,19.795426902419877,619.7954269024199
4870,2.0,Private Car,2.0,0.0,0.0,0,0,72.61523885772696,2.0331302329656022,1.0,10.0,21.828557135385495,621.8285571353855
4871,2.0,Private Car,2.0,0.0,0.0,0,0,78.5935278993751,3.8827095800823686,1.0,10.0,25.7112667154679,625.7112667154679
4872,2.0,Motorbike,1.0,0.0,0.0,0,0,68.12182888697535,9.926231736602968,1.0,10.0,35.63749845207087,635.6374984520709
4873,2.0,Private Car,2.0,0.0,0.0,0,0,74.67587871367591,3.9019055267109826,1.0,10.0,39.53940397878182,639.5394039787818
4874,2.0,HDV,4.0,2328.867736088057,2.0,[334.61616542869365],"[681.4739219565041, 1647.3938141315527]",76.84274099445425,2.103141659157559,1.0,10.0,41.642545637939406,641.6425456379394
4875,2.0,Private Car,2.0,0.0,0.0,0,0,78.51245303994558,0.20014102165210948,1.0,10.0,41.84268665959155,641.8426866595915
4876,2.0,Private Car,2.0,0.0,0.0,0,0,81.0173178038181,0.09996086968185594,1.0,10.0,41.94264752927336,641.9426475292734
4877,2.0,HDV,8.0,17931.090745062626,3.0,"[507.5139996906636, 156.74474132779724]","[6679.7408534602855, 5213.694911977238, 6037.654979625101]",93.76254797624857,2.311670645159669,1.0,10.0,44.254318174433024,644.254318174433
4878,2.0,Private Car,2.0,0.0,0.0,0,0,69.37367813091825,3.9419453578744923,1.0,10.0,48.19626353230751,648.1962635323075
4879,2.0,HDV,8.0,34878.73583750974,3.0,"[586.9539301348028, 150.65539314014956]","[8637.589532965088, 12725.842585772349, 13515.303718772302]",78.54312392520362,3.894201080263864,1.0,10.0,52.090464612571395,652.0904646125714
4880,2.0,Motorbike,1.0,0.0,0.0,0,0,90.70345957130019,0.08128035297233764,1.0,10.0,52.17174496554378,652.1717449655438
4881,2.0,HDV,8.0,29050.82757174582,3.0,"[501.4610554117363, 150.65815833947914]","[7612.905994014886, 8519.433141359323, 12918.488436371612]",83.42824612249885,5.448913829087324,1.0,10.0,57.62065879463114,657.6206587946311
4882,2.0,Private Car,2.0,0.0,0.0,0,0,68.13202910938377,2.17685434611973,1.0,10.0,59.79751314075088,659.7975131407509
4883,2.0,HDV,5.0,7489.739621865499,2.0,[521.7673866958947],"[3161.735076079766, 4328.004545785733]",76.87911941803249,3.9388908003269743,1.0,11.0,3.7364039410778105,663.7364039410778
4884,2.0,Private Car,2.0,0.0,0.0,0,0,85.57231174338085,3.9048068935185842,1.0,11.0,7.64121083459645,667.6412108345964
4885,2.0,Motorbike,1.0,0.0,0.0,0,0,87.74064668323598,5.451765149080374,1.0,11.0,13.092975983676865,673.0929759836769
4886,2.0,Private Car,2.0,0.0,0.0,0,0,85.65440566658704,6.924748574199848,1.0,11.0,20.017724557876704,680.0177245578767
4887,2.0,Private Car,2.0,0.0,0.0,0,0,85.62536576078531,2.3469413627924656,1.0,11.0,22.364665920669154,682.3646659206692
4888,2.0,Private Car,2.0,0.0,0.0,0,0,74.66487150733595,0.08112099599409064,1.0,11.0,22.445786916663224,682.4457869166632
4889,2.0,HDV,7.0,16055.656915958585,4.0,"[288.33183489295186, 464.45493934381165, 123.47014529554346]","[8534.350973058861, 1120.4188045384178, 3550.477908900845, 2850.4092294604607]",74.78426035575674,2.026172288956118,1.0,11.0,24.471959205619328,684.4719592056193
4890,2.0,Private Car,2.0,0.0,0.0,0,0,74.78065903473593,2.19300425689752,1.0,11.0,26.66496346251688,686.6649634625169
4891,2.0,HDV,7.0,31624.322605065285,4.0,"[156.08401098725713, 777.8188419942005, 119.38770859463446]","[9323.342284402963, 6780.967316514073, 3660.8573121877193, 11859.155691960528]",83.43429865766946,0.08777013654642071,1.0,11.0,26.752733599063276,686.7527335990633
4892,2.0,Motorbike,1.0,0.0,0.0,0,0,60.040198203359935,5.550141803630859,1.0,11.0,32.3028754026941,692.3028754026941
4893,2.0,Motorbike,1.0,0.0,0.0,0,0,71.22638224430864,5.422823207783998,1.0,11.0,37.72569861047805,697.725698610478
4894,2.0,HDV,8.0,26060.977363065736,3.0,"[473.2710931859666, 132.47919724956625]","[10530.565148149159, 14078.64800478978, 1451.7642101267957]",72.56118210640993,3.942473404892845,1.0,11.0,41.66817201537094,701.6681720153709
4895,2.0,Motorbike,1.0,0.0,0.0,0,0,69.36715024041858,2.0084199654586974,1.0,11.0,43.676591980829585,703.6765919808296
4896,2.0,Motorbike,1.0,0.0,0.0,0,0,60.03933213959041,2.1810801941930062,1.0,11.0,45.85767217502257,705.8576721750226
4897,2.0,HDV,4.0,5624.200901750663,2.0,[147.04809767388642],"[3353.4060676209583, 2270.794834129705]",80.90289287143263,0.07104067617764566,1.0,11.0,45.9287128512002,705.9287128512002
4898,2.0,Motorbike,1.0,0.0,0.0,0,0,102.91139918938005,5.4310659068812255,1.0,11.0,51.35977875808146,711.3597787580815
4899,2.0,Motorbike,1.0,0.0,0.0,0,0,85.54892748352931,0.3175824959224412,1.0,11.0,51.67736125400393,711.6773612540039
4900,2.0,Private Car,2.0,0.0,0.0,0,0,98.88829100931822,0.15276636834035498,1.0,11.0,51.83012762234432,711.8301276223443
4901,2.0,HDV,8.0,17154.455820216426,3.0,"[511.5443208891464, 153.70146493777676]","[1950.266317856523, 9341.449491921006, 5862.740010438897]",83.42899164259364,6.972242388966721,1.0,11.0,58.80237001131104,718.802370011311
4902,2.0,HDV,4.0,5102.6831368636995,2.0,[323.47841486737315],"[2825.4157732658878, 2277.2673635978117]",83.54566301960676,2.004826939250206,1.0,12.0,0.807196950561206,720.8071969505612
